Temp,Turbidity (cm),DO(mg/L),BOD (mg/L),CO2,pH`,Alkalinity (mg L-1 ),Hardness (mg L-1 ),Calcium (mg L-1 ),Ammonia (mg L-1 ),Nitrite (mg L-1 ),Phosphorus (mg L-1 ),H2S (mg L-1 ),Plankton (No. L-1),Water Quality
0.404824661,0.252126551,0.346473966,0.22014715,0.847240973,-0.832975132,0.549804406,0.076428164,0.02832482,0.031717145,0.28046973,0.459939825,0.112085399,-0.924775313,1
0.359525465,0.246088458,0.45572286,0.193788352,1.177692371,0.926851709,0.027037168,0.141868707,0.055101525,0.027693011,0.33257571,0.005894002,0.175243383,-0.791969684,1
0.38651739,0.194041834,0.397022977,0.31472273,-1.691950566,-0.816003964,0.087118861,0.730321026,0.046009332,0.043303246,0.200581419,0.002419575,0.018834215,-0.891890646,1
0.40851226,0.252115317,0.396357348,0.32264474,-0.700748932,1.010962345,0.048217297,0.155648013,0.052512929,0.041440142,0.3019039,0.533713425,0.011178823,-1.349986188,1
0.185995016,0.283305056,0.494448193,0.306887177,-0.670648892,-0.833070114,0.051590947,0.743965603,0.424237737,0.03634357,0.33664097,0.412697389,0.123026632,-1.226291253,1
0.394012563,0.286815891,0.357623367,0.184424769,-1.732381931,0.908270652,0.011100898,0.122102498,0.045862869,0.028796477,0.12554535,0.424859216,0.079564858,-1.432589363,1
0.179818656,0.284868317,0.341414015,0.133014525,-1.765752956,0.871131093,0.345719577,0.576998781,0.395352678,0.049129275,0.055033468,0.004047611,0.087069703,-0.876249777,1
0.355907431,0.152749379,0.477562795,0.112209997,-2.116308814,0.900603005,0.035501494,0.579253577,0.047516668,0.045047066,0.036855813,0.481863035,0.127448532,-0.803638717,1
0.400356258,0.259959307,0.442352842,0.186471864,-1.785467393,-0.799071328,0.070268273,0.376989646,0.32367878,0.035934554,0.393650103,0.002100306,0.123634313,1.688753302,1
0.405434467,0.271859753,0.36159413,0.252922439,0.755446193,-0.822390934,0.360307562,0.70108742,0.06144002,0.03784583,0.188021944,0.002058872,0.114909806,-0.817902288,1
0.184482035,0.183026423,0.526093193,0.134025339,0.869812047,-1.055059647,0.030051329,0.163283179,0.60163095,0.025271007,0.325472045,0.004665954,0.163680442,1.556048096,1
0.18027578,0.172695024,0.424821123,0.24947664,-1.251837039,1.082923032,0.018161802,0.160904879,0.059640207,0.028479177,0.246315939,0.003884189,0.021059401,1.006242876,1
0.380748856,0.293692848,0.430834307,0.119757667,0.822205384,1.073630101,0.032284153,0.40334469,0.05541675,0.042298,0.109261305,0.005484501,0.094335281,1.571348338,1
0.186930604,0.270330211,0.473447388,0.153446977,1.241933673,1.06611548,0.534710199,0.557428697,0.618733592,0.028766438,0.193507574,0.003982945,0.140490657,1.76079075,1
0.38760776,0.182365795,0.425091789,0.27877617,-1.017337936,-0.893608286,0.54183751,0.378168572,0.059790259,0.042919612,0.19996083,0.430590301,0.06987459,1.570563276,1
0.194876488,0.262543409,0.402297661,0.243402093,0.944655182,0.963157675,0.424714783,0.113869954,0.304693003,0.037723526,0.273699489,0.540686644,0.185466945,1.229379575,1
0.398132422,0.162346477,0.461256365,0.247559577,-1.842453666,1.047895701,0.433348592,0.460326685,0.048017065,0.027495103,0.310070688,0.004286996,0.02812307,1.625090525,1
0.218484358,0.162462289,0.419265935,0.340237775,0.886226108,-0.843528728,0.045612956,0.413023075,0.025535599,0.038980017,0.355493156,0.483844844,0.0524319,0.798041923,1
0.229917518,0.205180849,0.452436541,0.151351094,-2.03003443,0.912348766,0.47355498,0.390481084,0.388404926,0.031223579,0.191194364,0.460863749,0.142122533,-1.180500751,1
0.178603316,0.291888612,0.395160014,0.240871285,1.165489018,-0.847094917,0.036134691,0.070703934,0.512967281,0.044149865,0.258705861,0.524744178,0.161827857,1.558176774,1
0.201186391,0.175887611,0.357713231,0.312315059,0.777435006,0.87463016,0.326759776,0.110014476,0.515795666,0.045690491,0.086590867,0.002261746,0.113133572,-1.210868549,1
0.371410234,0.272798153,0.414120115,0.347170732,-0.669289702,-1.084228881,0.013218246,0.150654371,0.04004044,0.030369407,0.047163079,0.0051632,0.160581602,-1.377812527,1
0.394721149,0.189012454,0.388213046,0.107871462,0.697833068,0.925893495,0.084740154,0.159525676,0.061616188,0.03526956,0.396434406,0.00475995,0.134885555,-0.716711828,1
0.370869756,0.150809502,0.39844098,0.273565229,1.225816431,0.878445329,0.03991741,0.386137159,0.027659614,0.034722254,0.241917143,0.550007855,0.035587048,-1.102791616,1
0.205634569,0.248431393,0.407761067,0.253434951,-2.053102587,1.085224057,0.276706917,0.170518377,0.058976866,0.04362789,0.290776866,0.580653712,0.176342252,-1.085654455,1
0.225043837,0.165491569,0.449379933,0.328128869,0.619804415,-1.062757775,0.332896975,0.472135305,0.336149653,0.037112088,0.29890605,0.537661185,0.05141948,1.669092354,1
0.185785717,0.2445867,0.5199474,0.239723667,0.682701896,0.88423311,0.328070119,0.514528697,0.052201599,0.032366049,0.088658912,0.002174116,0.174911515,-1.103217016,1
0.383912794,0.273111894,0.386061705,0.340690083,-0.797735038,1.012125503,0.008096149,0.151051095,0.271150683,0.038735172,0.387958317,0.510898563,0.14757445,1.097714739,1
0.395380543,0.252673899,0.49807215,0.221987065,-1.054764233,-0.961893607,0.028182242,0.534366494,0.050069212,0.028057199,0.089561444,0.005210456,0.067163716,-0.789460087,1
0.366771449,0.195257771,0.401694629,0.18398387,-0.644640261,1.111310823,0.046756018,0.096537486,0.615963865,0.045870244,0.122766013,0.003106785,0.146188673,-0.90153673,1
0.179561973,0.256325254,0.364347262,0.130853491,0.610390247,0.899389457,0.0818722,0.455266846,0.421154012,0.031522333,0.10227903,0.563559279,0.031685262,0.840835787,1
0.393438235,0.249192281,0.364018241,0.074771877,1.244685454,-0.836197213,0.569793516,0.712239695,0.299814272,0.0316923,0.252856244,0.004968981,0.084045021,-1.103922146,1
0.366706638,0.288096474,0.421057808,0.273711596,-1.613032151,0.862835396,0.000882578,0.0945687,0.552534559,0.042359622,0.097294605,0.53127846,0.045100267,-1.269175036,1
0.402367591,0.285247329,0.514502505,0.224061013,-1.733896233,-0.948592137,0.077064423,0.079619681,0.035773116,0.033846578,0.213393419,0.44364621,0.005370354,-0.948948084,1
0.19761491,0.198473611,0.461274668,0.320227089,0.904921308,0.843273226,0.034069476,0.654460886,0.029154144,0.029265476,0.317421967,0.002732332,0.153158125,1.221398317,1
0.208839847,0.19994303,0.414798928,0.292837954,1.027965676,-1.066223482,0.017676312,0.398477601,0.555432848,0.032435627,0.122980549,0.00277449,0.082006379,1.3633034,1
0.39271336,0.264214215,0.365237169,0.318839843,-0.739759966,1.108308012,0.526298027,0.725449821,0.060227947,0.033437383,0.185172798,0.568294145,0.143595891,1.135282122,1
0.216952633,0.284948594,0.442428256,0.093602753,-2.108234883,-1.055817492,0.049476165,0.070565494,0.048434072,0.046500187,0.382593865,0.574852141,0.050112388,1.202234741,1
0.23423868,0.251554024,0.505871776,0.160870472,-0.806241187,-0.77762134,0.029769878,0.149369403,0.426099275,0.036741572,0.171393954,0.005319086,0.083469309,-1.186105624,1
0.413524054,0.195610369,0.472803037,0.146403682,1.089910868,-1.013358124,0.079354907,0.577171653,0.435837288,0.026380123,0.37653822,0.005852146,0.088507602,1.541018841,1
0.36940039,0.155080783,0.476962368,0.32716176,0.907457904,0.895459495,0.067904559,0.611073916,0.395488216,0.036403458,0.082893761,0.504209811,0.016704748,-1.235984101,1
0.181885038,0.175093699,0.394760298,0.314330354,0.902845618,0.862454563,0.322879812,0.103537249,0.051320111,0.037276361,0.040356894,0.591849272,0.017513486,-1.363618185,1
0.201531497,0.2955073,0.516493699,0.245125832,-1.054885509,0.923784837,0.621556334,0.704723022,0.029184337,0.033773946,0.24884237,0.411105661,0.074799088,1.65439426,1
0.392025686,0.214734607,0.404882543,0.119239143,0.768517163,-0.832814828,0.348075072,0.509240948,0.606180151,0.045347824,0.292743571,0.002312758,0.179821626,-0.939375395,1
0.399293363,0.268810167,0.346128122,0.310343732,-1.841606518,-1.012141855,0.000748619,0.548781452,0.049098013,0.035051736,0.366648374,0.00548219,0.1707288,-0.684627722,1
0.411183801,0.216579612,0.458210275,0.217541183,0.743645385,-0.869404787,0.077255871,0.597967583,0.505676482,0.025596608,0.103322208,0.002658821,0.144678916,1.317289739,1
0.193619077,0.257916333,0.40355579,0.336022316,0.777058105,-0.934308401,0.068294771,0.62005872,0.526383373,0.045195161,0.136944249,0.002049097,0.087503877,0.575882089,1
0.19111511,0.174005616,0.347382805,0.261528634,0.801473865,0.953415553,0.005211445,0.383258164,0.030709105,0.026165506,0.133804892,0.408158154,0.026942391,1.515741,1
0.187354953,0.245233411,0.453719139,0.276083719,0.879693286,1.109014,0.58132153,0.0976909,0.054141002,0.027929058,0.072998517,0.439686255,0.0742863,-0.743897719,1
0.361393787,0.160271343,0.514000595,0.226590041,-0.812294575,0.883742823,0.524822097,0.056481726,0.608840041,0.028696117,0.371794632,0.542992453,0.160046723,1.645289858,1
0.356444909,0.225886465,0.444809192,0.162026671,0.935129195,-0.912117482,0.026594745,0.439218039,0.306264679,0.027700736,0.079792805,0.44470908,0.027179002,1.145574424,1
0.226719085,0.276396077,0.336339021,0.322787071,-1.567872171,1.025830702,0.399066941,0.45058132,0.042124623,0.030732443,0.050546599,0.42231291,0.110917004,0.939583897,1
0.207810364,0.150149688,0.363052663,0.079441544,-0.5641917,-0.820705397,0.058722985,0.712316155,0.031009015,0.034558053,0.063412112,0.515925556,0.12358244,1.60522223,1
0.408807135,0.244090202,0.449596721,0.200369168,-0.538417747,-0.992333799,0.30585566,0.1031942,0.034711011,0.041264661,0.311234941,0.003760239,0.13751531,1.620760693,1
0.207793118,0.159538132,0.332225037,0.335178572,0.818857145,-0.906694291,0.058426677,0.522313184,0.257443945,0.027753962,0.234463828,0.005880979,0.101495385,1.103783927,1
0.233914663,0.28970495,0.480706769,0.222171189,0.98981489,-0.88244291,0.572400231,0.50974069,0.468236375,0.02914859,0.179916878,0.561833253,0.096874797,1.032073157,1
0.225851541,0.275151062,0.402777502,0.135371638,-1.820461683,0.874009705,0.357364397,0.634827889,0.269089666,0.026934273,0.113116036,0.002580577,0.125892589,1.41842697,1
0.208206716,0.273382266,0.329511521,0.079496757,0.598927307,-1.082458129,0.056232829,0.091176967,0.330282527,0.045274023,0.254692765,0.415938468,0.145807008,1.357261484,1
0.1850104,0.264875608,0.471765873,0.295375232,-1.568173287,0.998671574,0.555790725,0.161458665,0.415665234,0.036000851,0.287570335,0.523310072,0.12519248,-1.356996021,1
0.181896493,0.254751649,0.414178684,0.349963058,1.006357475,0.988629785,0.019977082,0.454804564,0.603124571,0.02943317,0.026582465,0.528771603,0.151410411,0.753207383,1
0.216467983,0.270103783,0.333138133,0.127727161,0.825652579,-0.944143932,0.058409615,0.092022096,0.62063857,0.041082173,0.106661401,0.432269931,0.119860235,-1.353903262,1
0.360756667,0.285097359,0.526236349,0.337791123,1.206552248,-1.000284835,0.060825995,0.640879067,0.031074529,0.02810129,0.331205215,0.00336815,0.181505825,1.495593017,1
0.199876327,0.228030426,0.425244334,0.142189441,0.985849135,0.858822757,0.583361225,0.186558965,0.029533342,0.044773267,0.11831344,0.004510207,0.126166853,0.957938815,1
0.391642431,0.184916706,0.387877254,0.22914415,-1.25714766,-0.800330732,0.031858398,0.098301644,0.56227435,0.042344403,0.153068728,0.005628325,0.141566576,-0.69554349,1
0.360790516,0.15057078,0.499785781,0.23420014,0.913089041,-0.966240841,0.030524254,0.502591225,0.544694012,0.044439715,0.089752168,0.004289552,0.004444697,0.902206171,1
0.386899525,0.207053229,0.449778736,0.209276915,-0.799086761,-1.032177271,0.083479255,0.1522954,0.469957292,0.031977306,0.38573499,0.003040202,0.165650798,1.609890515,1
0.403872149,0.232577811,0.510595744,0.136456073,0.824498761,-0.924443831,0.006189355,0.180130583,0.050958874,0.034674512,0.326111874,0.444723657,0.031075637,-1.174381415,1
0.370949238,0.216029491,0.365694117,0.348183293,-0.981369686,1.087101388,0.475616149,0.611875878,0.456126591,0.025677547,0.090434745,0.525646735,0.094980834,-1.441381659,1
0.19640124,0.241019673,0.50215305,0.196058527,1.24069998,-0.905134897,0.292669635,0.550082288,0.030335779,0.037219298,0.355905318,0.003025055,0.036929029,1.577401608,1
0.230253324,0.163908728,0.414743564,0.165389451,1.198247314,1.022577233,0.078494761,0.542072147,0.610020473,0.035617408,0.113809093,0.003856837,0.007503065,1.079835741,1
0.177628431,0.215425177,0.529365559,0.149742504,-1.812133522,-1.009705481,0.36435025,0.598514822,0.54560464,0.039045639,0.324334592,0.573142336,0.095737833,-0.823325179,1
0.229758781,0.295773719,0.412762357,0.112189389,-1.14601026,-1.083823299,0.469527549,0.379974023,0.623085664,0.035227301,0.211730477,0.003112952,0.127960272,1.578576763,1
0.225487165,0.185928046,0.421057877,0.164827637,0.830189811,1.074076056,0.031592,0.426774989,0.054556961,0.039640464,0.108998228,0.0037094,0.191006768,1.716176718,1
0.206811613,0.249379078,0.398720691,0.285762135,1.210817996,-1.017122862,0.002237742,0.499372957,0.281300551,0.033600369,0.309049353,0.004036364,0.045022023,1.532399576,1
0.386031163,0.173708048,0.421783077,0.303410486,0.944808816,1.024147034,0.082095574,0.153588045,0.025808631,0.035432462,0.268775734,0.421863015,0.063573512,-1.351427611,1
0.224512629,0.197276418,0.50600587,0.344935484,0.618434712,-0.795349159,0.628308535,0.120101071,0.051290084,0.032579906,0.123021524,0.47113636,0.076334511,-1.393122543,1
0.183520996,0.159557331,0.352184654,0.172035595,-0.911279937,1.0211055,0.387591735,0.138684749,0.035725097,0.047957031,0.080707123,0.416296689,0.185996623,1.053525431,1
0.363964466,0.187177092,0.520951232,0.102812376,0.574032328,0.8768799,0.037491286,0.529858679,0.060545219,0.048677371,0.289493358,0.563472192,0.159993105,0.777695535,1
0.392461115,0.215573233,0.418352608,0.155828806,1.18948637,-0.850651068,0.053771199,0.135023164,0.037156098,0.046959804,0.390932363,0.004684425,0.056226899,1.441723568,1
0.213285421,0.255289708,0.44905565,0.245302584,0.909111221,1.105868432,0.046245405,0.454807045,0.058735641,0.032893724,0.244653369,0.500287164,0.023725138,-1.081947559,1
0.207944129,0.286533427,0.433046388,0.272113193,1.14275476,1.116703238,0.502581143,0.526532845,0.031534964,0.04872073,0.022304902,0.002455141,0.073526524,-1.315237237,1
0.38542918,0.159827619,0.520753277,0.328676339,1.084403455,-1.081161372,0.608590278,0.108139488,0.043446625,0.037419028,0.283183965,0.004273305,0.070020851,-1.3589537,1
0.21151869,0.203608545,0.505336436,0.211679425,1.002444022,-1.010923563,0.350514529,0.538395826,0.047192815,0.032973876,0.232782702,0.568108467,0.025248194,1.036733991,1
0.216713191,0.190397572,0.473057734,0.249313248,0.752018055,-0.90576188,0.055137707,0.481828857,0.031079061,0.044416405,0.244864934,0.005530487,0.002347734,1.099046224,1
0.224702833,0.285217727,0.399662831,0.178230026,-1.595537437,-0.935719983,0.55653082,0.469680186,0.313054402,0.043741046,0.244489186,0.004502045,0.017680212,1.535466373,1
0.410622567,0.168702071,0.462820156,0.183701616,0.918427211,1.11549389,0.453968481,0.621611887,0.02538541,0.025468521,0.258816363,0.457375171,0.105114217,-0.770316979,1
0.189564253,0.261563471,0.432894101,0.336147323,0.971950246,0.936882435,0.496131196,0.092472865,0.27895542,0.045697639,0.299128352,0.005601672,0.007590292,-0.875455743,1
0.186135593,0.29560724,0.41818757,0.209562833,-1.146667783,1.023224497,0.410203442,0.503556479,0.028610903,0.043873106,0.388484036,0.00550659,0.134500733,-0.740992861,1
0.194889751,0.159158305,0.338878882,0.220595547,-1.903383427,1.028165125,0.064379368,0.059967061,0.046946081,0.032420529,0.354659509,0.002699335,0.004671151,-1.020490099,1
0.200836835,0.243656858,0.443758648,0.263256584,-2.238741712,0.9153722,0.556601359,0.079375739,0.369173223,0.026246372,0.041962738,0.003808966,0.046865607,-0.687030025,1
0.400352624,0.235697734,0.525615315,0.216243957,1.103865979,-0.940945965,0.087629353,0.526953229,0.464134047,0.042937332,0.024509101,0.003298046,0.068502227,0.624215822,1
0.387101398,0.157590241,0.366782385,0.138923002,0.879256619,-0.97694137,0.064545447,0.549849347,0.03653623,0.044993107,0.251557633,0.454875654,0.047929183,-0.980463548,1
0.365248085,0.276601064,0.434026745,0.15006432,0.694541575,0.994394879,0.017705144,0.614909686,0.051920687,0.048984684,0.332552205,0.002231544,0.033369737,-0.867943728,1
0.194334398,0.260568533,0.397749978,0.14803069,1.16506893,-0.986554417,0.067172751,0.186859393,0.026093397,0.044597944,0.370062353,0.580937608,0.160746574,0.830392546,1
0.191057579,0.271067417,0.355685845,0.304766515,0.945829349,1.060948266,0.528329587,0.098519777,0.272638299,0.027621042,0.185145624,0.005927773,0.07123727,-1.044959458,1
0.404586928,0.234319619,0.337197274,0.234844689,1.134840322,-0.978020409,0.006775619,0.577278723,0.308837702,0.037403214,0.142998066,0.002054749,0.028014655,0.954407077,1
0.41182977,0.285800383,0.44487372,0.160567566,-2.126127258,1.078773236,0.074044787,0.094752613,0.049374886,0.042664278,0.148230205,0.582317074,0.162625497,-0.906788499,1
0.399549294,0.233513269,0.388433253,0.337644918,1.013800585,-1.053629266,0.013100838,0.749815334,0.444041392,0.044318908,0.266532151,0.003719215,0.101624058,-1.444841158,1
0.212476726,0.245535596,0.449378907,0.130436136,-1.344903318,-0.944400382,0.494163318,0.107232412,0.419927137,0.033874759,0.283178342,0.561819121,0.03727154,1.155315088,1
0.232854191,0.218868746,0.432750472,0.231845209,0.57480151,-0.930131239,0.087611402,0.479724503,0.319412463,0.043717656,0.098342251,0.527156755,0.01914306,-1.413898756,1
0.398698112,0.181808445,0.445299267,0.323634631,0.80673242,0.826187505,0.396266207,0.724554607,0.338822303,0.04700068,0.113599105,0.003094398,0.18365351,0.898303585,1
0.400156102,0.299841185,0.376058817,0.334339441,1.054266734,-0.909615854,0.090225277,0.498936304,0.038759651,0.037347655,0.266448076,0.538082529,0.137003176,1.164832045,1
0.390171219,0.188731044,0.394108379,0.107515052,-0.860859457,0.97357286,0.023008607,0.619699149,0.350592875,0.028487774,0.174807195,0.00388808,0.031375152,0.697590935,1
0.378900035,0.183662949,0.516807573,0.307649731,1.229618382,-0.960047681,0.078385952,0.170835107,0.445301539,0.025581595,0.380544396,0.556819823,0.107378976,-1.390775134,1
0.210647009,0.290235083,0.513592275,0.273233488,0.6186983,-0.843313697,0.617381219,0.113431793,0.618764506,0.035462063,0.024569623,0.003234097,0.122765059,1.752394018,1
0.376238176,0.199286099,0.512202752,0.199092685,-1.869332282,-0.802045575,0.448975498,0.121904891,0.036838797,0.037954908,0.297141861,0.004635021,0.110209083,-0.754413271,1
0.179125294,0.281994218,0.427751116,0.296463751,-0.979203278,-0.818741706,0.487269332,0.083822095,0.339642557,0.034173367,0.18255847,0.550621126,0.109920175,1.644147748,1
0.36742152,0.199053653,0.343846302,0.23261253,0.625478253,-1.076218796,0.47225384,0.178468022,0.047208472,0.042993426,0.172813155,0.537062838,0.115797727,0.7553983,1
0.183061106,0.217593114,0.432199214,0.156168943,0.816475626,0.989811389,0.027199604,0.055480779,0.589135302,0.026628984,0.390301731,0.410419604,0.018840551,-0.956905444,1
0.178536941,0.225463471,0.432694854,0.357489476,0.919494404,0.992809459,0.466421259,0.662282096,0.053095095,0.04180877,0.362615606,0.405948034,0.122717586,-0.95995228,1
0.186277924,0.231114292,0.420332805,0.348335883,-2.164856361,-1.055985086,0.028846073,0.567940722,0.061047552,0.038386028,0.016316765,0.005332104,0.054187627,1.623246534,1
0.20332918,0.226712781,0.5110388,0.242917404,-1.006786988,-0.919144752,0.083156793,0.625712514,0.051812988,0.035971872,0.184776395,0.004064294,0.046342397,1.325623659,1
0.360338424,0.159810877,0.417229126,0.265577017,1.004186974,-1.004997928,0.429408116,0.07093493,0.598261354,0.03759594,0.253496139,0.436754224,0.050955843,0.619263256,1
0.371380889,0.24015313,0.470539246,0.145357715,0.596357163,-0.872198322,0.009523418,0.079429988,0.055805801,0.029462982,0.329976484,0.00433312,0.113934506,-1.052069282,1
0.19957081,0.242425812,0.440758038,0.15836613,0.668282407,-1.062377738,0.61333767,0.108503162,0.042795955,0.025654321,0.072802463,0.445912149,0.13758382,1.593299852,1
0.404539662,0.207645208,0.500311967,0.132427937,-0.94444519,1.117501113,0.073289017,0.525249547,0.533562583,0.036446915,0.250973689,0.003642689,0.145116302,1.783786418,1
0.181334905,0.231803319,0.522371105,0.267826971,1.111841087,-0.797509458,0.4564625,0.745215531,0.401974545,0.029623424,0.307815651,0.532680478,0.078308275,0.635828843,1
0.40384154,0.211986855,0.336542136,0.250075217,0.789408521,-1.040743524,0.294453729,0.571962329,0.060345455,0.03973784,0.094718548,0.004482409,0.163059274,1.504443433,1
0.380691329,0.151115701,0.436874852,0.093679273,1.044202233,1.014127087,0.021066296,0.184796192,0.448352171,0.044463405,0.273535031,0.531739549,0.062119657,1.199959671,1
0.392326628,0.245516081,0.500854478,0.137980101,-2.04180624,-0.944502997,0.02510721,0.158742562,0.604765254,0.032155996,0.026129007,0.004155085,0.060008756,1.158057746,1
0.220279887,0.260366034,0.475134058,0.191955473,-2.167592569,-0.805112246,0.001920854,0.750094115,0.455255387,0.046103939,0.132593571,0.003326868,0.190915065,-1.33903573,1
0.203143999,0.268830134,0.515874206,0.2856599,0.667753596,-1.014133228,0.493806549,0.160288657,0.288008485,0.039519207,0.233727901,0.00546106,0.185779191,-1.079669723,1
0.404982773,0.219330664,0.455125718,0.091129314,1.214715295,-1.021294905,0.055661029,0.087940934,0.0315563,0.032180235,0.200862656,0.599437084,0.100817458,1.756761011,1
0.356959377,0.190705041,0.390702884,0.136712346,-0.714833635,-0.864451297,0.07021567,0.730560208,0.536205931,0.040172923,0.176199528,0.005357297,0.085199535,-1.448792623,1
0.391220494,0.184299358,0.369611143,0.230268773,1.256891608,1.016603136,0.509246907,0.514263775,0.026027563,0.039265001,0.290511367,0.005297409,0.101294722,1.757423118,1
0.402744764,0.282796576,0.390699937,0.327673394,0.796532792,-0.916857456,0.011210991,0.690913716,0.277313858,0.026150596,0.071763438,0.494560065,0.0219647,-0.854175836,1
0.411940467,0.247881686,0.446317687,0.076017766,-0.827706022,-0.852995062,0.411347049,0.406402461,0.058121202,0.036918382,0.324350514,0.494618942,0.123835485,-0.980411587,1
0.357759364,0.153694641,0.458992642,0.342586343,0.968653093,1.117576774,0.056876794,0.612132313,0.060073788,0.029129174,0.04490854,0.004412762,0.040317269,-1.291839928,1
0.198479383,0.207541864,0.476313954,0.358499999,1.161492466,1.129663867,0.080113281,0.18724623,0.453149312,0.046878289,0.308859,0.503148204,0.085833017,1.203210965,1
0.389091343,0.282225541,0.373923801,0.250787478,0.672218264,-0.885032785,0.303157707,0.738768379,0.350444685,0.049443416,0.13290915,0.496895057,0.002011028,0.90362873,1
0.38534947,0.20778233,0.341694615,0.119993183,0.882318943,0.911069315,0.480873481,0.694294043,0.465142143,0.027594282,0.205086844,0.005949456,0.020892542,0.672929586,1
0.413976662,0.278519101,0.470745614,0.206407176,1.239415751,1.065513602,0.014515052,0.58901925,0.050764115,0.035916602,0.277719935,0.002727377,0.083913468,1.5902004,1
0.367549537,0.277202591,0.441019175,0.168555861,1.145297914,1.082414205,0.467132497,0.141184529,0.05437082,0.037349275,0.384752205,0.005236998,0.063046191,1.64087602,1
0.230985548,0.212826533,0.428061206,0.260092421,1.160262247,-0.940081147,0.564823664,0.725412814,0.051357753,0.038088799,0.248806775,0.528618876,0.105768034,-1.048470169,1
0.196859331,0.223696681,0.470913167,0.29678812,-0.580644264,1.063231186,0.027581378,0.584296745,0.043276825,0.037160114,0.264282266,0.003034014,0.143584807,-1.343997434,1
0.366679657,0.288518644,0.485988529,0.218095998,-0.880691227,0.891665761,0.547547418,0.716650884,0.401817537,0.034472037,0.365766416,0.461498373,0.154472511,1.662483746,1
0.413851541,0.286400065,0.369278383,0.258263069,0.728662389,1.089222405,0.542376473,0.477973078,0.039070744,0.034661906,0.006059096,0.003468328,0.130925508,0.670965945,1
0.188452146,0.212966969,0.441837829,0.099247933,-0.487946093,0.827859893,0.368505339,0.12665349,0.045391529,0.050013263,0.242308047,0.002699855,0.003264263,-1.000088464,1
0.200639188,0.252481889,0.351151949,0.294235687,1.139086071,-1.035132656,0.280197665,0.517215592,0.03139878,0.025969375,0.395924947,0.005270464,0.118399777,0.910978161,1
0.392413192,0.174696025,0.443383263,0.158239009,0.602039045,-0.929642664,0.378797945,0.471511719,0.02553551,0.037980648,0.054722114,0.409021321,0.169334841,1.777318516,1
0.208007373,0.149881488,0.394129267,0.216741912,-0.650849513,-0.910916588,0.069563428,0.377606482,0.04693758,0.048439482,0.381507736,0.002805153,0.021560973,1.444134615,1
0.180472709,0.238351249,0.458214425,0.147304787,0.896310204,-0.921765163,0.293971676,0.069942835,0.374034538,0.04433146,0.338040273,0.00575585,0.029661897,0.851753745,1
0.389752212,0.2701116,0.360472788,0.097861752,-0.79385007,-0.791793539,0.624197887,0.059585457,0.026925736,0.028619149,0.125121586,0.558325311,0.071050633,-1.320635776,1
0.187444172,0.276824941,0.466697116,0.34952398,-1.601222102,-0.790163498,0.435912764,0.06451238,0.296060328,0.031155666,0.353277563,0.409594943,0.076954503,0.813391331,1
0.381572238,0.16501647,0.409405849,0.237963719,1.130913322,1.049872138,0.367800013,0.494814397,0.03730533,0.028575851,0.245637554,0.005065439,0.146430655,0.658936452,1
0.377047741,0.219069325,0.450874018,0.285375671,0.856974875,1.009812011,0.072152454,0.166917311,0.049689264,0.04478069,0.304011231,0.003802983,0.064151516,-1.093708697,1
0.404349089,0.255212061,0.356522016,0.140643696,-1.830629266,0.892983973,0.601536646,0.664832098,0.252968777,0.031420225,0.301444938,0.511385738,0.135958754,-1.030889245,1
0.371072131,0.211147965,0.419379101,0.343787604,-1.632306552,-0.856643355,9.91E-05,0.624645107,0.051714351,0.034542569,0.059308403,0.004706816,0.146103512,0.955504616,1
0.366430188,0.177533093,0.41377617,0.267696289,0.581586978,-0.789775378,0.024279829,0.146764827,0.040643551,0.029652769,0.081672547,0.002653848,0.021478277,1.719222602,1
0.367173108,0.252228669,0.396776351,0.084516935,-1.668366283,0.926314462,0.046897058,0.133463539,0.458143258,0.029398352,0.017517642,0.005630156,0.023358014,1.22058134,1
0.220559789,0.221495116,0.369718639,0.344659947,0.693682327,1.050544912,0.038839203,0.551269194,0.042421191,0.044052865,0.186712834,0.004433606,0.163740847,1.416781153,1
0.206388797,0.281017253,0.354619376,0.08646597,-0.822625825,0.974168119,0.552747623,0.115296423,0.27840968,0.038087192,0.318200505,0.472488227,0.109857583,-1.130815384,1
0.379919975,0.193119418,0.38761123,0.333227162,-1.622493928,0.832757819,0.32680663,0.181664437,0.0611983,0.031200506,0.179652955,0.465726332,0.17956859,-1.383186302,1
0.219454692,0.240198787,0.414232851,0.140308387,1.077679797,1.030679684,0.00674847,0.096918287,0.056575521,0.034933533,0.095763365,0.002703966,0.041932518,0.891589826,1
0.201134199,0.213164759,0.425160038,0.291464434,1.104586985,0.913646299,0.030913064,0.129791398,0.029039956,0.031510087,0.378813626,0.005845661,0.144886867,0.877247182,1
0.20072837,0.267524716,0.394602492,0.237832716,0.768093405,1.058640352,0.081648839,0.124628137,0.537336507,0.028838006,0.322909005,0.00477901,0.114675311,0.725048754,1
0.379033379,0.23299524,0.416994787,0.227367618,0.590234772,1.121828939,0.400145292,0.448714887,0.252512354,0.026578203,0.232640624,0.004151579,0.09141597,1.273231362,1
0.218550496,0.152647605,0.333446183,0.224224441,-0.956775443,-1.074362996,0.320933411,0.742179657,0.02547514,0.037500469,0.207685426,0.496688718,0.18312251,-1.487639472,1
